,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,threshold,alpha_h,alpha_p,train_dataset_accuracy,test_dataset_accuracy
0,1,0.1,0.4,0.1,9,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,75,0.55,0.1,0.775,,0.505,0.15174537133347202,0.9426984126984127,0.2167826086956522,0.6151515151515151,0.06955213871621778,0.09526346991871755,0.021464402729405443,0.11667500555309587,0.17731804652518535,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,150,0.1,0.4,0.1,90,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,38,0.325,0.5,0.775,10,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,112,0.775,0.30000000000000004,0.325,,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,150,0.55,0.1,0.1,9,0.505,0.14265446224256292,0.9538095238095238,0.20011594202898547,0.5151515151515151,0.06955213871621778,0.09818815329093965,0.02436960301318854,0.12248637472502287,0.2172539191386051,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,150,1.0,0.4,0.775,3,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,150,0.1,0.1,0.55,,0.505,0.15174537133347202,0.9426984126984127,0.2167826086956522,0.6151515151515151,0.06955213871621778,0.09526346991871755,0.021464402729405443,0.11667500555309587,0.17731804652518535,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,1,0.55,0.4,0.325,10,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,1,1.0,0.1,0.775,50,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,112,0.325,0.30000000000000004,0.775,1,0.45999999999999996,0.3473684210526316,0.6114285714285714,0.25803174603174606,0.2053225806451613,0.040773766075750215,0.21675010823130525,0.21426243259768085,0.1602856608412075,0.12723843832468587,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,38,0.1,0.1,1.0,,0.5,0.13435406698564592,0.9522222222222222,0.18938030984507748,0.4333333333333333,0.0758287544405155,0.09970440044799167,0.024444444444444435,0.12912976790584094,0.19436506316151,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,1,0.55,0.1,0.325,9,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,112,1.0,0.1,0.55,9,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,75,0.775,0.2,0.325,70,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,150,0.1,0.1,0.775,9,0.505,0.15174537133347202,0.9426984126984127,0.2167826086956522,0.6151515151515151,0.06955213871621778,0.09526346991871755,0.021464402729405443,0.11667500555309587,0.17731804652518535,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,112,0.1,0.2,0.55,9,0.505,0.15174537133347202,0.9426984126984127,0.2167826086956522,0.6151515151515151,0.06955213871621778,0.09526346991871755,0.021464402729405443,0.11667500555309587,0.17731804652518535,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,112,1.0,0.2,0.55,,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,150,1.0,0.5,0.1,1,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,1,0.1,0.4,1.0,10,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,75,0.1,0.5,0.325,9,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,1,0.775,0.30000000000000004,0.55,70,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,75,1.0,0.4,0.325,70,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,150,0.325,0.2,0.1,70,0.505,0.14265446224256292,0.9538095238095238,0.20011594202898547,0.5151515151515151,0.06955213871621778,0.09818815329093965,0.02436960301318854,0.12248637472502287,0.2172539191386051,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,38,1.0,0.4,1.0,50,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.01,0.765 (153/200),0.3214 (18/56)
0,1,0.1,0.4,0.1,9,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,75,0.55,0.1,0.775,,0.505,0.15174537133347202,0.9426984126984127,0.2167826086956522,0.6151515151515151,0.06955213871621778,0.09526346991871755,0.021464402729405443,0.11667500555309587,0.17731804652518535,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,150,0.1,0.4,0.1,90,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,38,0.325,0.5,0.775,10,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,112,0.775,0.30000000000000004,0.325,,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,150,0.55,0.1,0.1,9,0.5,0.12526315789473683,0.9633333333333333,0.17271364317841081,0.3333333333333333,0.0758287544405155,0.10211611445322881,0.02603416558635551,0.13355148648165116,0.21081851067789195,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,150,1.0,0.4,0.775,3,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,150,0.1,0.1,0.55,,0.5,0.13435406698564592,0.9522222222222222,0.18938030984507748,0.4333333333333333,0.0758287544405155,0.09970440044799167,0.024444444444444435,0.12912976790584094,0.19436506316151,0.4107142857142857,0.0,1.0,0.0,0.0,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
0,1,0.55,0.4,0.325,10,0.545,1.0,0.0,0.7039602764042349,0.545,0.02669269563007828,0.0,0.0,0.02231278153839557,0.02669269563007828,0.5892857142857143,1.0,0.0,0.7415730337078651,0.5892857142857143,8.7011215521,0.01,0.012742749857031334,0.765 (153/200),0.3214 (18/56)
